"Role ID","Role Name","RSoundex"
5578,"Sylvester","S412"
5579,"Pope Bruno","P116"
5580,"Yeléna Ivánovna Popóva","Y451"
5581,"Grigóry Stepánovich Smírnoff","G626"
5582,"Luká","L200"
5583,"Betty Olivetti","B341"
5584,"Otto Seyfang","O321"
5585,"Oliver Luthy","O416"
5586,"Art Pliley","A631"
5587,"Dr. Rudolph Pingitzer","D663"
5588,"Officer Earl Huzinga","O126"
5589,"Chief Bly","C114"
5590,"Lebeau","L100"
5591,"Bayard","B630"
5592,"Marchand","M625"
5593,"Police Guard","P422"
5594,"Monceau","M520"
5595,"Gypsy","G120"
5596,"Old Jew","O432"
5597,"Police Captain","P422"
5598,"Leduc","L320"
5599,"Wilhelm Johann Von Berg","W445"
5600,"Professor Hoffman","P612"
5601,"Ferrand","F653"
5602,"Amalia","A540"
5603,"Amedo","A530"
5604,"Maria Rosaria","M662"
5605,"Errico Settebellizze","E622"
5606,"Peppe the Jack","P132"
5607,"Riccardo Spasiano","R263"
5608,"Adelaide","A343"
5609,"Assunta","A253"
5610,"Miezo Prevete","M216"
5611,"Pascalino","P224"
5612,"Donna Peppenella","D511"
5613,"Margherita","M626"
5614,"Wine Man","W555"
5615,"Villers","V462"
5616,"Prudence","P635"
5617,"Samson","S525"
5618,"Wendla","W534"
5619,"Moritz","M632"
5620,"Hanschen Rilow","H522"
5621,"Professor Flyswatter","P612"
5622,"Uncle Probst","U524"
5623,"Ernst Robel","E652"
5624,"Professor Tonguetwist","P612"
5625,"Pastor Baldbelly","P236"
5626,"Professor Bonebreaker","P612"
5627,"Georg","G620"
5628,"Headmaster Sunstroke","H352"
5629,"Dr. Von Quackenseltzer","D615"
5630,"Thea","T000"
5631,"Ilse","I420"
5632,"Professor Straightjacket","P612"
5633,"Ina","I500"
5634,"Frau Bergman","F616"
5635,"Frau Gabor","F621"
5636,"Herr Gabor","H621"
5637,"The Masked Man","T522"
5638,"Herr Stiefel","H623"
5639,"Fetchit","F323"
5640,"Fiddle","F340"
5641,"Renaissance Lute","R525"
5642,"Terra Nova Consort","T651"
5643,"Luká","L200"
5644,"Doctor Faustus","D236"
5645,"Evil Angel","E145"
5646,"Third Scholar","T632"
5647,"Pope Adrian","P136"
5648,"Emperor Charles","E516"
5649,"Alexander the Great","A425"
5650,"Alexander's Paramour","A425"
5651,"Duke of Vanholt","D211"
5652,"Duchess of Vanholt","D221"
5653,"Vintner's Boy","V535"
5654,"Helen of Troy","H451"
5655,"Nia","N000"
5656,"Catherine","C365"
5657,"Arturo","A636"
5658,"Mel Sturdyvant","M423"
5659,"Irvin","I615"
5660,"Cutler","C346"
5661,"Toledo","T430"
5662,"Slow Drag","S436"
5663,"Levee","L100"
5664,"Ma Rainey","M650"
5665,"Dussie Mae","D250"
5666,"FAIR Resident","F662"
5667,"Steven","S315"
5668,"Sharon","S650"
5669,"Jackson","J222"
5670,"Dot","D300"
5671,"Lila","L400"
5672,"Vasantasena","V253"
5673,"Maitreya","M360"
5674,"Samvahaka","S512"
5675,"Madanika","M352"
5676,"Sharvilaka","S614"
5677,"Aryaka","A620"
5678,"Vitaka","V320"
5679,"Radanika","R352"
5680,"Dhuta","D300"
5681,"Vardhamanaka","V635"
5682,"Sthavaraka","S316"
5683,"Mathura","M360"
5684,"Viraka","V620"
5685,"Gambler","G514"
5686,"Candanaka","C535"
5687,"Darduraka","D636"
5688,"Libertine","L163"
5689,"Bawd","B300"
5690,"Usher","U260"
5691,"Town Crier","T526"
5692,"Samsthanaka's Slave Girl","S523"
5693,"Tesman","T255"
5694,"Their Servant","T626"
5695,"Their Neighbor","T652"
5696,"Lovborg","L116"
5697,"Woman in Pink","W555"
5698,"Eddie Carbone","E326"
5699,"Rodolpho","R341"
5700,"Marco","M620"
5701,"Mr. Alfieri","M641"
5702,"First Immigration Officer","F623"
5703,"Jenny Sutter","J523"
5704,"Cheryl","C640"
5705,"Sicinius","S252"
5706,"Officer Fernandez","O126"
5707,"Minerva","M561"
5708,"Senator 1","S536"
5709,"Gentleman 1","G534"
5710,"Gentleman 2","G534"
5711,"Charles Webb","C642"
5712,"Mrs. Julia Gibbs","M622"
5713,"
Mrs. Myrtle Webb","562"
5714,"Mrs. Myrtle Webb
Mrs. Myrtle Webb","M625"
5715,"Dead Man 1","D355"
5716,"Dead Man 2","D355"
5717,"Dead Woman 1","D355"
5718,"Dead Woman 2","D355"
5719,"Wendal","W534"
5720,"Simone","S550"
5721,"Douglass","D242"
5722,"Reba","R100"
5723,"Maybelle","M140"
5724,"Bailey","B400"
5725,"Dwaine","D500"
5726,"Dr. Weinberg","D651"
5727,"Indra","I536"
5728,"Lina","L500"
5729,"Gatekeeper","G321"
5730,"Ballet Dancer","B433"
5731,"Ugly Edith","U243"
5732,"Dean of Philosophy","D511"
5733,"Victoria","V236"
5734,"Chorus Girl","C622"
5735,"She","S000"
5736," Dean of Theology"," 351"
5737,"The Officer","T126"
5738,"The Poet","T130"
5739,"He","H000"
5740,"Quarantine Master","Q653"
5741,"Bill Poster","B412"
5742,"School Master","S245"
5743,"Dean of Law","D514"
5744,"Glazier","G426"
5745,"Pensioner","P525"
5746,"Coal Carrier","C426"
5747,"Dean of Medicine","D515"
5748,"The Narrator","T563"
5749,"Children's Voices","C436"
5750,"Nils","N420"
5751,"Dr. Frank Gibbs","D616"
5752,"Vikara","V260"
5753,"
Mathura","536"
5754,"


Jailor","246"
5755,"Jesus","J220"
5756,"2nd Immigration Officer","2535"
5757,"Alien","A450"
5758,"Suffering Jesus","S165"
5759,"Samsthanaka","S523"
5760,"Charudatta","C633"
5761,"Masseur","M260"
5762,"Marine","M650"
5763,"Dardura","D636"
5764,"Carpenter Jesus","C615"
5765,"Mother of Samsthanaka","M361"
5766,"Changeling Child","C524"
5767,"Chandanaka","C535"
5768,"Singing Ensemble","S525"
5769,"Medea","M300"
5770,"Rohasena","R250"
5771,"Royal Guard","R426"
5772,"Vasantasena's Coachman","V253"
5773,"Mr. Lipari","M641"
5774,"Vasantasena's Slave","V253"
5775,"First Untouchable","F623"
5776,"Second Untouchable","S253"
5777," Lartius"," 463"
5778,"Sir John Gielgud Fellow","S625"
5779,"Mrs. Lipari","M624"
5780,"Samsthanaka's Slave","S523"
5781,"Liberty","L163"
5782,"Bronc","B652"
5783,"Jake


Jailor","J224"
5784,"Dr. Pitch","D613"
5785,"Li Wei","L000"
5786,"Chance","C520"
5787,"Jose Luis","J242"
5788,"Starr","S360"
5789,"Piano Man","P555"
5790,"Pedal Steel","P342"
5791,"
Mandolin","553"
5792,"Dobro","D160"
5793,"First Dead Man","F623"
5794,"Second Dead Man","S253"
5795,"First Dead Woman","F623"
5796,"Second Dead Woman","S253"
5797,"Man in Balcony","M551"
5798,"Mr. Alfieri","M641"
5799,"Submarine","S156"
5800,"A Gambler","A251"
5801,"Neighbor Woman","N216"
5802,"Figaro","F260"
5803,"Susanna","S250"
5804,"Count","C530"
5805,"Josepha","J210"
5806,"Rosina","R250"
5807,"Guard 1","G630"
5808,"Cherubino","C615"
5809,"Guard 2","G630"
5810,"Pedrillo","P364"
5811,"A Customer","A223"
5812,"Guard 3","G630"
5813,"Barberina","B616"
5814,"Directress","D623"
5815,"Guard 4","G630"
5816,"Assistant Jeweler","A223"
5817,"Adalbert","A341"
5818,"Secretary","S263"
5819,"Cesar","C260"
5820,"A Detective","A332"
5821,"Gas Transmission Northwest","G236"
5822,"COLD Series","C432"
5823,"Mrs. K","M622"
5824,"Mary Fields","M614"
5825,"Ethan Frome","E351"
5826,"Zenobia Frome","Z511"
5827,"Mattie Silver","M324"
5828,"Denis Eady","D523"
5829,"A young man","A525"
5830,"Ned  Hale","N340"
5831,"

Jotham","235"
5832,"Harmon Gow","H655"
5833,"Ed Varnum","E316"
5834,"Ruth Varnum","R316"
5835,"Mrs. Hale","M624"
5836,"Sidney Brustein","S351"
5837,"Alton Scales","A435"
5838,"Iris Parodus Brustein","I621"
5839,"Wally O'Hara","W460"
5840,"Mavis Parodus Bryson","M121"
5841,"David Ragin","D136"
5842,"Gloria Parodus","G461"
5843,"Max","M200"
5844,"The Man in the Park","T555"
5845,"Joseph Porter Pitt","J211"
5846,"Prior 1","P660"
5847,"The Eskimo","T225"
5848,"Prior 2","P660"
5849,"Hannah Porter Pitt","H516"
5850,"Rabbi Isidor Chemelwitz","R123"
5851,"Harper Amaty Pitt","H616"
5852,"Martin Heller","M635"
5853,"Sister Ella Chapter","S236"
5854,"Woman in the South Bronx","W555"
5855,"Florindo","F465"
5856,"Eulalie Mackecknie Shinn","E445"
5857,"Clara Gordon","C462"
5858,"Clarice","C462"
5859,"Olunde","O453"
5860,"Mrs. Squires","M622"
5861,"Kewpie","K100"
5862,"Truffaldino","T614"
5863,"Waiter 1","W360"
5864,"Pearl Gordon","P642"
5865,"Smeraldina","S564"
5866,"Cardenio","C635"
5867,"Mrs. Gottlieb","M622"
5868,"Juana Panza","J515"
5869,"Sam Katz","S523"
5870,"Girl 3","G640"
5871,"Bertha Katz","B632"
5872,"Brighella","B624"
5873,"Ben Gordon","B526"
5874,"A Basque Squire","A122"
5875,"Waiter 3","W360"
5876,"2nd Lord","2534"
5877,"The Resident","T623"
5878,"Harold Hill","H643"
5879,"Mayor Shinn","M625"
5880,"Gus Michaels","G252"
5881,"Bride ","B630"
5882,"Olin Britt","O451"
5883,"Rogo","R200"
5884,"Paul","P400"
5885,"2nd Witch","2533"
5886,"Iyaloja","I420"
5887,"Phil Foley","P414"
5888,"Nate","N300"
5889,"Cecil","C240"
5890,"Shag","S200"
5891,"Dwight","D230"
5892,"Innkeeper","I521"
5893,"Murderer 2","M636"
5894,"Waiter 2","W360"
5895,"Leo Gordon","L263"
5896,"Chorus Ensemble","C625"
5897,"Ewart Dunlop","E633"
5898,"1st Gentleman","1232"
5899,"Seacole","S240"
5900,"1st Watch","1233"
5901,"
Malcolm","542"
5902,"Jacey Squires","J222"
5903,"Pantalone","P534"
5904,"Archbishop Cranmer","A621"
5905,"Sgt. Amusa","S235"
5906,"Avatar","A136"
5907,"Cervantes","C615"
5908,"Jane Pikings","J512"
5909,"Other Woman","O365"
5910,"Dorotea","D630"
5911,"Armin","A655"
5912,"Tommy Djilas","T532"
5913,"Girl 2","G640"
5914,"Housekeeper","H221"
5915,"Driver","D616"
5916,"Ambrosio","A516"
5917,"Aide-de-Camp","A332"
5918,"Julie ","J400"
5919,"The Lady in the Coach","T435"
5920,"Teen Chorus","T526"
5921,"Marian Paroo","M651"
5922,"Mr. Pike","M612"
5923,"Master Nicholas","M236"
5924,"Zaneeta","Z530"
5925,"Zaneeta Shinn","Z532"
5926,"Niece","N200"
5927,"Alma Hix","A452"
5928,"
Marcella","562"
5929,"Marcella
Marcella","M624"
5930,"Maritones","M635"
5931,"Maud Dunlop","M335"
5932,"Rocinante","R255"
5933,"Oatcake","O322"
5934,"2nd Watch","2533"
5935,"Exorcist","E262"
5936,"Sancho Panza","S521"
5937,"Mrs. Paroo","M621"
5938,"Charlie Cowell","C642"
5939,"2nd Gentleman","2532"
5940,"Campieus","C512"
5941,"1st Witch","1233"
5942,"Libby Michaels","L152"
5943,"Felix","F420"
5944,"Williams","W452"
5945,"Commissary","C526"
5946,"Marcellus Washburn","M624"
5947,"Barber 2","B616"
5948,"Lucinda","L253"
5949,"Girl 1","G640"
5950,"Praise-Singer","P622"
5951,"1st Lord","1234"
5952,"Juan Haldudo","J543"
5953,"Sharpe","S610"
5954,"Ethel Toffelmier","E343"
5955,"Elesin","E425"
5956,"Oliver Hix","O416"
5957,"Schnabel","S251"
5958,"
May","500"
5959,"May","M000"
5960,"Sands","S532"
5961,"Simon Pikiings","S551"
5962,"Bass Guitar","B223"
5963,"Lenox","L520"
5964,"First Young Witch","F623"
5965,"Second Young Witch","S253"
5966,"Third Young Witch","T635"
5967,"Macduff's Daughter","M231"
5968,"Daniel Broder","D541"
5969,"Dr. Jinks","D625"
5970,"Dr. Karnes","D626"
5971,"Traveling Salesman","T614"
5972,"Ellida Wangel","E435"
5973,"Dr. Wangel","D652"
5974,"Hilda Wangel","H435"
5975,"Bolette Wangel","B435"
5976,"Arnholm","A654"
5977,"Lyngstrand","L522"
5978,"Ballested","B423"
5979,"The Stranger","T236"
5980,"Master Drummer","M236"
5981,"Third Girl","T632"
5982,"Jane Pilkings","J514"
5983,"Simon Pilkings","S551"
5984,"Jane Pilkings","J514"
5985,"2008 New American Plays Award","2556"
5986,"The Widow","T300"
5987,"Milton","M435"
5988,"First Detective","F623"
5989,"Mormon Father","M655"
5990,"Caleb","C410"
5991,"Aleksii Antedilluvianovich","A422"
5992,"Prelapsainov","P641"
5993,"Mormon Mother","M655"
5994,"Orrin","O650"
5995,"FAIR Assistant","F622"
5996,"The Innkeeper","T521"
5997,"The Cervantes Avatar","T261"
5998,"Magdalena","M234"
5999,"The Innkeeper's Wife","T521"
6000,"Don Fernando","D516"
6001,"Rocinante Anterior","R255"
6002,"Pero Perez","P616"
6003,"Another Village Barber","A536"
6004,"Don Quixote","D522"
6005,"The Voice of the Enchanter","T121"
6006,"Rocinante Posterior","R255"
6007,"Inez","I520"
6008,"Oregon Community Foundation","O625"
6009,"Winthrop Paroo","W536"
6010,"Amaryllis Squires","A564"
6011,"Barnie Hix","B652"
6012,"Gracie Shinn","G622"
6013,"Linus Dunlop","L523"
6014,"Barbie Hix","B612"
6015,"Susie Britt","S216"
6016,"Constable Locke","C523"
6017,"Wells Fargo Wagon Driver","W421"
6018,"Fitzwilliam Darcy","F324"
6019,"Elizabeth Bennet","E421"
6020,"Mrs. Bennet","M621"
6021,"
Mr. Bennet","561"
6022,"Jane Bennet","J515"
6023,"Lydia Bennet","L315"
6024,"Mary Bennet","M615"
6025,"Kitty Bennet","K315"
6026,"Charles Bingley","C642"
6027,"Charles Wickham","C642"
6028,"
Mr. Collins","562"
6029,"Mr. Collins
Mr. Collins","M624"
6030,"Lady Catherine de Bourgh","L323"
6031,"Caroline Bingley","C645"
6032,"Charlotte Lucas","C643"
6033,"Sir William Lucas","S645"
6034,"Mr. Gardiner","M626"
6035,"Lady Lucas","L342"
6036,"Mrs. Reynolds","M626"
6037,"Mrs. Gardiner","M622"
6038,"Colonel Fitzwilliam","C454"
6039,"Reverend Tooker","R165"
6040,"Sookey","S200"
6041,"Sipos","S120"
6042,"Maraczek","M622"
6043,"Ilona Ritter","I456"
6044,"Headwaiter","H336"
6045,"Tango Dancer","T523"
6046,"Bus Boy","B210"
6047,"Customer 6","C235"
6048,"Customer 5","C235"
6049,"Customer 4","C235"
6050,"Customer 3","C235"
6051,"Customer 2","C235"
6052,"Customer1","C235"
6053,"Lead Sponsor","L321"
6054,"Mama Nadi","M553"
6055,"Salima","S450"
6056,"Sophie","S100"
6057,"Osembenga","O251"
6058,"Mr. Harari","M666"
6059,"Fortune","F635"
6060,"Juan Jose","J522"
6061,"Harry Bridges","H616"
6062,"Ben Pettus","B513"
6063,"Johnny","J500"
6064,"Frida Kahlo","F632"
6065,"Mrs. Finney","M621"
6066,"Viola Pettus","V413"
6067,"Diego Rivera","D261"
6068,"Aragon","A625"
6069,"Arragon","A625"
6070,"In Memory of Art Dauer","I555"
6071,"Kodaly","K340"
6072,"Arpad","A613"
6073,"Lisa Kron","L226"
6074,"Ann Kron","A526"
6075,"Ensemble Woman A","E525"
6076,"Ensemble Woman B","E525"
6077,"Ensemble Man C","E525"
6078,"Ensemble Man D","E525"
6079,"Washizu","W220"
6080,"Yoshiaki Miki","Y225"
6081,"Lady Asaji","L322"
6082,"Lord Kuniharu","L632"
6083,"Noriyasu Odagura","N623"
6084,"Prince Kunimaru","P652"
6085,"Old General","O432"
6086,"Forest Spirit","F623"
6087,"General 1","G564"
6088,"Quartet 3","Q633"
6089,"General 2","G564"
6090,"Quartet 2","Q633"
6091,"General 3","G564"
6092,"Retainer2","R356"
6093,"General 4","G564"
6094,"Quartet 1","Q633"
6095,"Quartet 4","Q633"
6096,"Retainer 1","R356"
6097,"Messenger 4","M252"
6098,"Yoshiteru","Y236"
6099,"Messenger 2","M252"
6100,"Construction Supervisor","C523"
6101,"Keller","K460"
6102,"Forest Spirit 3","F623"
6103,"Miki","M200"
6104,"Soldier1","S436"
6105,"Messenger 1","M252"
6106,"First Messenger","F623"
6107,"Third Messenger","T635"
6108,"Woman B","W551"
6109,"Jerome Kisembe","J652"
6110,"Miner","M560"
6111,"Aide Worker","A362"
6112,"Ensign Denny","E522"
6113,"Mr. Bennet
Mr. Bennet","M615"
6114,"George Wickham","G622"
6115,"Georgiana Darcy","G625"
6116,"Ann de Bourgh","A531"
6117,"Georg Nowack","G625"
6118,"Christmas Shopper","C623"
6119,"Band Leader","B534"
6120,"Mr. Kodaly","M623"
6121,"Mr. Sipos","M621"
6122,"Mr. Maraczek","M656"
6123,"Third Customer","T632"
6124,"First Customer","F623"
6125,"Miss Ritter","M263"
6126,"Busboy","B210"
6127,"Fourth Customer","F632"
6128,"Window Shopper","W532"
6129,"Third Customer's Husband","T632"
6130,"Second Customer","S253"
6131,"Caroler","C646"
6132,"Sixth Customer","S232"
6133,"Mr. Keller","M624"
6134,"Fifth Customer","F132"
6135,"The Optometrist","T135"
6136,"Flugelhorn","F424"
6137,"Charity Brown","C631"
6138,"Tildy","T430"
6139,"Dr. Scott","D622"
6140,"George Henderson","G625"
6141,"Henry Peters","H561"
6142,"Lewis Hale","L240"
6143,"Mrs. Peters","M621"
6144,"Countess De Lage","C532"
6145,"Miriam","M650"
6146,"Sylvia","S410"
6147,"Kay","K000"
6148,"Mrs. Price","M621"
6149,"Lori Jones","L625"
6150,"Cynthia","C530"
6151,"Herself","H624"
6152,"Head Nurse","H356"
6153,"Howard Norris","H635"
6154,"Himself","H524"
6155,"Lisa ","L200"
6156,"Nurse 2","N620"
6157,"Jim Richardson","J562"
6158,"Little Oscar","L342"
6159,"Big Oscar","B222"
6160,"Dottie","D300"
6161,"Fourth General","F632"
6162,"Second Retainer","S253"
6163,"Third Forest Spirit","T631"
6164,"Second Forest Spirit","S253"
6165,"Kocken","K225"
6166,"First Quartet","F623"
6167,"First Retainer","F623"
6168,"Koken","K250"
6169,"Second General","S253"
6170,"Second Quartet","S253"
6171,"Second Messenger","S253"
6172,"Third General","T632"
6173,"Third Quartet","T632"
6174,"First General","F623"
6175,"Fourth Quartet","F632"
6176,"Ladyof Olivia's Court","L314"
6177,"Servant to Hotspur","S615"
6178,"Messenger in Mortimer's Service","M252"
6179,"Henry ""Hotspur"" Percy","H563"
6180,"Edward ""Ned"" Poins","E363"
6181,"Lydia","L300"
6182,"Mexican Revolutionary","M225"
6183,"Dona Tencha","D535"
6184,"Doña Tencha","D352"
6185,"The Prince of Aragon","T165"
6186,"The Prince of Morocco","T165"
6187,"Kevin","K150"
6188,"Blake","B420"
6189,"Telegram Delivery Boy","T426"
6190,"Papa Shakespeare","P122"
6191,"James Hewlett","J524"
6192,"William Henry Brown","W455"
6193,"Ann Johnson","A525"
6194,"Stephen Price","S315"
6195,"Constable-man","C523"
6196,"Isabela","I214"
6197,"Female Ensemble","F545"
6198,"Resten","R235"
6199,"Alta","A430"
6200,"Cinna the Conspirator","C532"
6201,"Monsieur Diafoirus","M526"
6202,"Thomas Diafoirus","T523"
6203,"Dr. Purgon","D616"
6204,"Monsieur Fleurant","M526"
6205,"Monsieur de Bonnefoi","M526"
6206,"Atticus Finch","A322"
6207,"Jean Louise Finch","J542"
6208,"Heck Tate","H223"
6209,"Tom Robinson","T561"
6210,"Mr. Gilmer","M624"
6211,"
Judge Taylor","232"
6212,"Judge Taylor
Judge Taylor","J323"
6213,"Bob Ewell","B140"
6214,"Mayella Ewell","M440"
6215,"Walter","W436"
6216,"Cunningham","C552"
6217,"Reverend Sykes","R165"
6218,"Mrs. Dubose","M623"
6219,"Boo Radley","B634"
6220,"
Mr. Radley","566"
6221,"Mr. Radley
Mr. Radley","M663"
6222,"Scout","S230"
6223,"Jem","J500"
6224,"Dill","D400"
6225,"Pirate King","P632"
6226,"Major-General Stanley","M262"
6227,"Samuel","S540"
6228,"Sergeant of Police","S625"
6229,"Male Ensemble","M452"
6230,"Beverly Weston","B164"
6231,"Violet Weston","V432"
6232,"Barbara Fordham","B616"
6233,"Ivy Weston","I123"
6234,"Karen Weston","K652"
6235,"Bill Fordham","B416"
6236,"Mattie Fae Aiken","M312"
6237,"Mattie Fae Aiken","M312"
6238,"Charlie Aiken","C642"
6239,"ittle Charlie Aiken","I342"
6240,"Steve Heidebrecht","S313"
6241,"Sheriff Deon Gilbeau","S613"
6242,"Johnna Monevata","J555"
6243,"Jean Fordham","J516"
6244,"Madame Marcade","M355"
6245,"Don Armado","D565"
6246,"Prison Guard","P625"
6247,"Voice of Shrink","V212"
6248,"Loverboy","L161"
6249,"Guitarron","G365"
6250,"Guitarón","G365"
6251,"Veteran","V365"
6252,"American Revolutions","A562"
6253,"Laurencia","L652"
6254,"Pascuala","P224"
6255,"Jacinta","J253"
6256,"Frondoso","F653"
6257,"Mengo","M520"
6258,"Walter Cunningham","W436"
6259,"Lord Mortimer","L635"
6260,"accordionist","A263"
6261,"The Prince of Arragon","T165"
6262,"Little Charlie Aiken","L342"
6263,"Barrildo","B643"
6264,"Cimbranos","C516"
6265,"Esteban","E231"
6266,"Juan Rojo","J562"
6267,"Councilman","C524"
6268,"Rodrigo Tellez Giron","R362"
6269,"Rodrigo Tellez Girón","R362"
6270,"Leonelo","L540"
6271,"Comendador","C553"
6272,"Flores","F462"
6273,"Ortuno","O635"
6274,"Ortuño","O630"
6275,"Queen Isabella","Q521"
6276,"King Fernando","K521"
6277,"Jon","J500"
6278,"Film Director","F453"
6279,"Mister","M236"
6280,"Costume Design","C235"
6281,"Caesar's Servant","C262"
6282,"Octavius' Servant","O231"
6283,"Stenographer","S352"
6284,"Daphne","D150"
6285,"Horn","H650"
6286,"Low Brass","L162"
6287,"Cagelle/Ensemble","C245"
6288,"Georges","G622"
6289,"Albin","A415"
6290,"Jean-Michel","J552"
6291,"Anne Dindon","A535"
6292,"Monsieur Edouard Dindon","M526"
6293,"Madame Marie Dindon","M355"
6294,"Jacqueline","J224"
6295,"Monsieur Renaud","M526"
6296,"Madame Renaud","M356"
6297,"Jazz Guitarist","J223"
6298,"Piano","P500"
6299,"White Snake","W325"
6300,"Xu Xian","X250"
6301,"Green Snake","G652"
6302,"Fa Hai","F000"
6303,"Brother-in-law","B636"
6304,"Sister","S236"
6305,"Flutes","F432"
6306,"Scenic Design","S252"
6307,"Pyotr Nikolayevich Sorin","P365"
6308,"Marya Ilynichna","M645"
6309,"Boris Alekseyevich Trigorin","B624"
6310,"Yevgenii Sergeyevich Dorn","Y125"
6311,"Housemaid","H253"
6312,"Don Capulet","D521"
6313,"Doña Capulet","D214"
6314,"Don Montague","D555"
6315,"Doña Montague","D553"
6316,"General Prince","G564"
6317,"Captain Paris","C135"
6318,"Valentina","V453"
6319,"Sansón","S525"
6320,"Gregorio","G626"
6321,"Hives","H120"
6322,"Roscoe W. Chandler","R222"
6323,"Mrs. Rittenhouse","M626"
6324,"Arabella Rittenhouse","A614"
6325,"Mrs. Whitehead","M623"
6326,"M. Doucet","M323"
6327,"Wally Winston","W452"
6328,"Sgt. Hennessey","S235"
6329,"Grace Carpenter","G622"
6330,"Mary Stewart","M623"
6331,"John Parker","J516"
6332,"Horatius Jamison","H632"
6333,"Captain Jeffrey T. Spaulding","C135"
6334,"Emanuel Ravelli","E554"
6335,"The Professor","T161"
6336,"Medea's Son","M322"
6337,"Cinderella","C536"
6338,"Godmother","G353"
6339,"Stepmother","S315"
6340,"The King","T252"
6341,"The Queen","T250"
6342,"The Prince","T165"
6343,"Tambura","T516"
6344,"President Lyndon Baines Johnson","P623"
6345,"J. Edgar Hoover","J326"
6346,"Sen. Robert Byrd","S561"
6347,"Sen. Hubert Humphrey","S516"
6348,"Sen. Strom Thurmond","S523"
6349,"Robert McNamara","R163"
6350,"Sen. James Eastland","S525"
6351,"Gov. Paul B. Johnson Jr.","G114"
6352,"Gov. George Wallace","G126"
6353,"Sen. Paul Douglas","S514"
6354,"Walter Reuther","W436"
6355,"Cartha 'Deke' DeLoach","C633"
6356,"Rep. Howard 'Judge' Smith","R163"
6357,"Sen. Everett Dirksen","S516"
6358,"Gov. Carl Sanders","G126"
6359,"Sen. Richard Russell","S562"
6360,"Jim Martin","J556"
6361,"Walter Jenkins","W436"
6362,"Rep. William Colmer","R145"
6363,"Stanley Levison","S354"
6364,"Seymore Trammell","S563"
6365,"Rev. Edwin King","R135"
6366,"Rev. Martin Luther King Jr.","R156"
6367,"Rev. Ralph Abernathy","R164"
6368,"Roy Wilkins","R425"
6369,"Bob Moses","B152"
6370,"David Dennis","D133"
6371,"James Harrison","J526"
6372,"Stokely Carmichael","S324"
6373,"James Chaney","J522"
6374,"Lady Bird Johnson","L316"
6375,"Katherine Graham","K365"
6376,"Lurleen Wallace","L645"
6377,"Muriel Humphrey","M645"
6378,"Coretta Scott King","C632"
6379,"Fannie Lou Hamer","F545"
6380,"MFDP Delegate","M131"
6381,"Margareton","M626"
6382,"Blue","B400"
6383,"Helita","H430"
6384,"Tito","T300"
6385,"Solias","S420"
6386,"Omar","O560"
6387,"Marcus","M622"
6388,"Donna","D500"
6389,"Malik","M420"
6390,"Maruca","M620"
6391,"
Maruca","562"
6392,"Constable Of France","C523"
6393,"Percussionist","P622"
6394,"Manager","M526"
6395,"Senator John Falstaff","S536"
6396,"Roberta Shallow","R163"
6397,"Slender Shallow","S453"
6398,"George Page","G621"
6399,"Margaret Page","M626"
6400,"Francie Ford","F652"
6401,"Alice Ford","A421"
6402,"Rev. Hugh Evans","R121"
6403,"Doctor Kaya","D236"
6404,"Miss Quickly","M222"
6405,"Cheerleader","C643"
6406,"Orlando de Boys","O645"
6407,"Oliver de Boys","O416"
6408,"Jack de Boys","J223"
6409,"Charles the Wrestler","C642"
6410,"Spring Grace","S165"
6411,"Summer Grace","S562"
6412,"Autumn Grace","A355"
6413,"Winter Grace","W536"
6414,"Henry Higgins","H562"
6415,"Eliza Doolittle","E423"
6416,"Colonel Pickering","C454"
6417,"Alfred P. Doolittle","A416"
6418,"Freddy Eynsford-Hill","F635"
6419,"Zoltan Karpathy","Z435"
6420,"Cockney Quartet 1","C225"
6421,"Cockney Quartet 2","C225"
6422,"cockney Quartet 3","C225"
6423,"Cockney Quartet 4","C225"
6424,"Lord Boxington","L631"
6425,"Jamie","J500"
6426,"Mrs. Higgins","M622"
6427,"Mrs. Pearce","M621"
6428,"Mrs. Hopkins","M621"
6429,"Second Maid","S253"
6430,"Lady Boxington","L312"
6431,"First Maid","F623"
6432,"Angry Woman","A526"
6433,"Mrs. Eynsford-Hill","M625"
6434,"Bystander","B235"
6435,"Person on the Street","P625"
6436,"Violinist","V452"
6437,"First Piano","F623"
6438,"Second Piano","S253"
6439,"Memphis","M512"
6440,"Wolf","W410"
6441,"Risa","R200"
6442,"Holloway","H400"
6443,"Hambone","H515"
6444,"Sterling","S364"
6445,"West","W230"
6446,"Blanche's Husband","B452"
6447,"New American Play Award","N562"
6448,"Rae","R000"
6449,"King","K520"
6450,"King Jesse","K522"
6451,"King Rook","K526"
6452,"Coughlin","C245"
6453,"Rook","R200"
6454,"Sarge","S620"
6455,"Koko","K200"
6456,"Big Joe","B220"
6457,"Enemy","E550"
6458,"Stack","S322"
6459,"CJ","C200"
6460,"Handsome Carl","H532"
6461,"Madame","M350"
6462,"Roxy Boom Boom","R215"
6463,"Preach","P620"
6464,"Preacher","P626"
6465,"Accordion ","A263"
6466,"Scenic Artist","S252"
6467,"Earl of Cornwall","E641"
6468,"Klytaimestra","K435"
6469,"Iphigeneia","I125"
6470,"Elektra","E423"
6471,"Menelaos","M542"
6472,"A Soldier","A243"
6473,"A Lookout","A423"
